month,borough,county_clean,neighborhood,zip,zori,RegionID,SizeRank,RegionType,StateName,State,City,Metro,CountyName
2020-10-31,Brooklyn,Kings,Sunset Park,11232,2266.1459390513423,62042,3880,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-10-31,Brooklyn,Kings,NA,11249,3564.877174611846,62058,1693,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-10-31,Manhattan,New York,Central Harlem,10026,2481.245902045263,61640,2193,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Central Harlem,10027,2610.0370450487276,61641,262,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Central Harlem,10030,2073.1875850750203,61644,3124,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Central Harlem,10037,2134.716992365402,61651,6286,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Central Harlem,10039,2291.6987747708354,61653,4721,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Chelsea and Clinton,10001,3435.621916518902,61615,4444,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Chelsea and Clinton,10011,3516.5054805770046,61625,947,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Chelsea and Clinton,10018,3434.6645071569305,61632,10508,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Chelsea and Clinton,10019,3034.383395612728,61633,1339,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Chelsea and Clinton,10036,2966.4964032896996,61650,4279,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,East Harlem,10029,2273.4369778545356,61643,122,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,East Harlem,10035,2367.448755496032,61649,2256,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Gramercy Park and Murray Hill,10010,3191.160875003296,61624,2896,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Gramercy Park and Murray Hill,10016,3201.5707481391996,61630,872,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Gramercy Park and Murray Hill,10017,2859.253736166551,61631,6681,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Gramercy Park and Murray Hill,10022,3011.631536454975,61636,2723,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Greenwich Village and Soho,10012,3081.855495265539,61626,5253,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Greenwich Village and Soho,10013,3865.132649861251,61627,3951,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Greenwich Village and Soho,10014,3304.8000577285848,61628,3299,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Inwood and Washington Heights,10031,2236.5345182790848,61645,476,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Inwood and Washington Heights,10032,2107.880637323706,61646,388,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Inwood and Washington Heights,10033,2250.8593849977874,61647,442,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Inwood and Washington Heights,10034,1946.08213733933,61648,1524,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Inwood and Washington Heights,10040,1904.4612893064048,61654,1304,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Lower East Side,10002,3073.3208461534778,61616,139,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Lower East Side,10003,3037.9629306250567,61617,710,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Lower East Side,10009,NA,61623,531,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Lower Manhattan,10004,2645.3454104117186,61618,30490,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Lower Manhattan,10005,2896.4947939036206,61619,9718,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Lower Manhattan,10006,3109.9029156134256,61620,14713,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Lower Manhattan,10007,5923.49796249579,61621,10357,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Lower Manhattan,10038,3032.074662024973,61652,5069,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Lower Manhattan,10280,3148.243493887586,61771,10844,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Upper East Side,10021,2681.0223048907415,61635,1838,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Upper East Side,10028,2504.226622409798,61642,1377,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Upper East Side,10044,NA,61657,8875,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Upper East Side,10065,2853.7251900473098,399545,3936,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Upper East Side,10075,2280.807664055469,399546,4062,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Upper East Side,10128,2568.2012364095085,61703,499,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Upper West Side,10023,3028.825963852983,61637,423,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Upper West Side,10024,2860.727556102535,61638,369,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,Upper West Side,10025,2862.9963516075823,61639,29,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,NA,10069,4075.212287803623,61664,10691,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,NA,10162,NA,61723,19213,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Manhattan,New York,NA,10282,NA,61773,12178,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-10-31,Queens,Queens,Central Queens,11365,NA,62077,1340,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,Central Queens,11366,NA,62078,8185,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,Central Queens,11367,NA,62079,1721,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,Jamaica,11432,1870.7839292900017,62118,260,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,Jamaica,11434,NA,62120,281,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,Jamaica,11435,1809.760106095129,62121,460,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,North Queens,11354,2063.3234561121653,62066,652,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,North Queens,11355,1972.2257961818368,62067,100,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,North Queens,11356,NA,62068,4692,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,North Queens,11357,NA,62069,1483,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,North Queens,11358,NA,62070,2156,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,North Queens,11360,NA,62072,6230,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,Northeast Queens,11361,NA,62073,3627,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,Northeast Queens,11364,NA,62076,2128,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,Northwest Queens,11101,3132.785116359755,62004,2442,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,Northwest Queens,11102,2377.651617460704,62005,4044,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,Northwest Queens,11103,2087.086990258044,62006,2551,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,Northwest Queens,11104,2017.6382093327888,62007,4674,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,Northwest Queens,11105,2122.666446489181,62008,2091,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,Northwest Queens,11106,2275.433533972011,62009,2134,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,Rockaways,11691,NA,62179,157,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,Rockaways,11692,NA,62180,5818,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,Rockaways,11693,NA,62181,8012,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,Southeast Queens,11426,NA,62112,5548,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,Southwest Queens,11415,NA,62101,6447,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,Southwest Queens,11418,NA,62104,2216,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,West Central Queens,11374,2193.9126279180455,62086,1140,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,West Central Queens,11375,2176.352432418413,62087,143,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,West Central Queens,11379,NA,62090,2055,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,West Central Queens,11385,2368.5326756160957,62093,7,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,West Queens,11368,NA,62080,4,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,West Queens,11369,NA,62081,3485,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,West Queens,11370,NA,62082,5465,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,West Queens,11372,NA,62084,255,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,West Queens,11373,NA,62085,18,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,West Queens,11377,2017.9076021352691,62088,66,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,West Queens,11378,NA,62089,2054,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Queens,Queens,NA,11109,3119.66799146472,62010,12258,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2020-10-31,Staten Island,Richmond,Mid-Island,10314,NA,61790,39,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Richmond County
2020-10-31,Staten Island,Richmond,Port Richmond,10303,NA,61779,4135,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Richmond County
2020-10-31,Staten Island,Richmond,South Shore,10306,NA,61782,675,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Richmond County
2020-10-31,Staten Island,Richmond,South Shore,10308,NA,61784,3932,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Richmond County
2020-10-31,Staten Island,Richmond,South Shore,10312,NA,61788,299,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Richmond County
2020-10-31,Staten Island,Richmond,Stapleton and St. George,10301,NA,61777,2080,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Richmond County
2020-10-31,Staten Island,Richmond,Stapleton and St. George,10304,1978.2738018491395,61780,1440,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Richmond County
2020-10-31,Staten Island,Richmond,Stapleton and St. George,10305,NA,61781,1307,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Richmond County
2020-11-30,Bronx,Bronx,Bronx Park and Fordham,10458,1417.1904612493022,61798,63,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2020-11-30,Bronx,Bronx,Bronx Park and Fordham,10467,1774.4498703746988,61807,17,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2020-11-30,Bronx,Bronx,Bronx Park and Fordham,10468,NA,61808,95,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2020-11-30,Bronx,Bronx,Central Bronx,10453,NA,61793,84,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2020-11-30,Bronx,Bronx,Central Bronx,10457,1911.1310228444015,61797,107,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2020-11-30,Bronx,Bronx,Central Bronx,10460,NA,61800,462,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2020-11-30,Bronx,Bronx,High Bridge and Morrisania,10451,NA,61791,838,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2020-11-30,Bronx,Bronx,High Bridge and Morrisania,10452,NA,61792,112,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2020-11-30,Bronx,Bronx,High Bridge and Morrisania,10456,NA,61796,49,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2020-11-30,Bronx,Bronx,Hunts Point and Mott Haven,10454,NA,61794,2018,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2020-11-30,Bronx,Bronx,Hunts Point and Mott Haven,10455,NA,61795,1733,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2020-11-30,Bronx,Bronx,Hunts Point and Mott Haven,10459,NA,61799,914,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2020-11-30,Bronx,Bronx,Kingsbridge and Riverdale,10463,2250.1576680811786,61803,183,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2020-11-30,Bronx,Bronx,Kingsbridge and Riverdale,10463,2250.1576680811786,61803,183,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2020-11-30,Bronx,Bronx,Kingsbridge and Riverdale,10471,NA,61811,5260,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2020-11-30,Bronx,Bronx,Northeast Bronx,10466,NA,61806,142,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2020-11-30,Bronx,Bronx,Northeast Bronx,10469,NA,61809,121,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2020-11-30,Bronx,Bronx,Northeast Bronx,10470,NA,61810,7520,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2020-11-30,Bronx,Bronx,Southeast Bronx,10461,1953.3778567643117,61801,894,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2020-11-30,Bronx,Bronx,Southeast Bronx,10462,1689.550712087601,61802,128,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2020-11-30,Bronx,Bronx,Southeast Bronx,10465,NA,61805,1175,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2020-11-30,Bronx,Bronx,Southeast Bronx,10472,NA,61812,264,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2020-11-30,Bronx,Bronx,Southeast Bronx,10473,NA,61813,502,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2020-11-30,Brooklyn,Kings,Borough Park,11204,NA,62015,91,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Borough Park,11218,2146.6047208170226,62029,125,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Borough Park,11219,NA,62030,43,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Borough Park,11230,2202.3280332420477,62040,57,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Bushwick and Williamsburg,11206,2589.756566334719,62017,47,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Bushwick and Williamsburg,11221,2392.6563331284997,62032,48,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Bushwick and Williamsburg,11237,2406.1050229958246,62047,1114,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Canarsie and Flatlands,11234,NA,62044,36,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Canarsie and Flatlands,11236,NA,62046,16,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Central Brooklyn,11212,NA,62023,127,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Central Brooklyn,11213,2232.5690182382473,62024,217,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Central Brooklyn,11216,2330.188549143266,62027,412,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Central Brooklyn,11233,2207.633951932967,62043,81,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Central Brooklyn,11238,2796.7885782066755,62048,447,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,East New York and New Lots,11207,2167.379504854913,62018,20,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,East New York and New Lots,11208,NA,62019,9,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Flatbush,11203,NA,62014,103,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Flatbush,11210,2289.507895405321,62021,247,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Flatbush,11225,2346.5322917401095,62036,491,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Flatbush,11226,2268.1312801365175,62037,19,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Greenpoint,11211,3026.59162636849,62022,295,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Greenpoint,11222,2861.7100401992743,62033,1881,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Northwest Brooklyn,11201,3090.929079259631,62012,222,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Northwest Brooklyn,11201,3090.929079259631,62012,222,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Northwest Brooklyn,11205,2684.735671061049,62016,1025,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Northwest Brooklyn,11215,2747.022612624944,62026,172,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Northwest Brooklyn,11217,2893.4084684255236,62028,1595,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Northwest Brooklyn,11231,3036.5715837209464,62041,1988,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Southern Brooklyn,11223,1776.9612407369716,62034,54,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Southern Brooklyn,11229,1742.2291148101783,62039,76,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Southern Brooklyn,11235,1960.551098753163,62045,73,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Southwest Brooklyn,11209,1861.838749638562,62020,188,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Southwest Brooklyn,11214,1782.9735041540823,62025,32,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Southwest Brooklyn,11228,NA,62038,1161,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Sunset Park,11220,2153.8526384077786,62031,40,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,Sunset Park,11232,2202.6622112677883,62042,3880,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Brooklyn,Kings,NA,11249,3587.95453077344,62058,1693,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2020-11-30,Manhattan,New York,Central Harlem,10026,2391.194197798176,61640,2193,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-11-30,Manhattan,New York,Central Harlem,10027,2566.9195839536783,61641,262,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-11-30,Manhattan,New York,Central Harlem,10030,2036.0493250551183,61644,3124,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-11-30,Manhattan,New York,Central Harlem,10037,2103.9458237162494,61651,6286,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-11-30,Manhattan,New York,Central Harlem,10039,2250.0183553851302,61653,4721,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-11-30,Manhattan,New York,Chelsea and Clinton,10001,3384.805625853679,61615,4444,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-11-30,Manhattan,New York,Chelsea and Clinton,10011,3446.776062343029,61625,947,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-11-30,Manhattan,New York,Chelsea and Clinton,10018,3413.8510381774786,61632,10508,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-11-30,Manhattan,New York,Chelsea and Clinton,10019,2997.4690228118316,61633,1339,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-11-30,Manhattan,New York,Chelsea and Clinton,10036,2878.724091048347,61650,4279,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-11-30,Manhattan,New York,East Harlem,10029,2181.950585345511,61643,122,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-11-30,Manhattan,New York,East Harlem,10035,2347.8476878104434,61649,2256,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-11-30,Manhattan,New York,Gramercy Park and Murray Hill,10010,3086.2703847595717,61624,2896,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-11-30,Manhattan,New York,Gramercy Park and Murray Hill,10016,3095.260521145555,61630,872,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-11-30,Manhattan,New York,Gramercy Park and Murray Hill,10017,2831.3106255037287,61631,6681,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-11-30,Manhattan,New York,Gramercy Park and Murray Hill,10022,2929.154260408059,61636,2723,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-11-30,Manhattan,New York,Greenwich Village and Soho,10012,3006.8663272556846,61626,5253,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2020-11-30,Manhattan,New York,Greenwich Village and Soho,10013,3794.15054495439,61627,3951,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
